time,distance,filtered,setpoint,error,control,beam_angle
1.87,124.0,123.0,30.0,0.0,10.0,-1.81
1.904,126.0,125.0,30.0,0.0,10.0,-1.81
1.938,126.0,126.0,30.0,0.0,10.0,-1.81
1.972,127.0,127.0,30.0,0.0,10.0,-1.92
2.006,130.0,129.0,30.0,0.0,10.0,-1.92
2.04,132.0,131.0,30.0,0.0,10.0,-2.02
2.074,132.0,132.0,30.0,0.0,10.0,-2.02
2.108,137.0,135.0,30.0,0.0,10.0,-2.03
2.142,137.0,136.0,30.0,0.0,10.0,-2.03
2.176,142.0,140.0,30.0,0.0,10.0,-2.02
2.21,142.0,141.0,30.0,0.0,10.0,-2.02
2.244,148.0,146.0,30.0,0.0,10.0,-2.02
2.278,151.0,149.0,30.0,0.0,10.0,-2.02
2.312,151.0,150.0,30.0,0.0,10.0,-2.02
2.346,157.0,155.0,30.0,0.0,10.0,-2.02
2.38,157.0,156.0,30.0,0.0,10.0,-2.02
2.414,157.0,157.0,30.0,0.0,10.0,-2.02
2.448,169.0,165.0,30.0,0.0,10.0,-2.02
2.482,173.0,171.0,30.0,0.0,10.0,-2.02
2.516,173.0,172.0,30.0,0.0,10.0,-2.02
2.55,183.0,180.0,30.0,0.0,10.0,-2.03
2.584,183.0,182.0,30.0,0.0,10.0,-2.03
2.618,193.0,190.0,30.0,0.0,10.0,-2.02
2.652,193.0,192.0,30.0,0.0,10.0,-2.02
2.686,205.0,201.0,30.0,0.0,10.0,-2.02
2.72,210.0,208.0,30.0,0.0,10.0,-2.02
2.754,210.0,210.0,30.0,0.0,10.0,-2.02
2.788,223.0,219.0,30.0,0.0,10.0,-2.02
2.822,223.0,222.0,30.0,0.0,10.0,-2.02
2.856,223.0,223.0,30.0,0.0,10.0,-2.02
2.89,243.0,237.0,30.0,0.0,10.0,-2.02
2.924,243.0,241.0,30.0,0.0,10.0,-2.02
2.958,247.0,245.0,30.0,0.0,10.0,-2.02
2.992,247.0,246.0,30.0,0.0,10.0,-2.02
3.026,244.0,245.0,30.0,0.0,10.0,-2.02
3.06,244.0,244.0,30.0,0.0,10.0,-2.02
3.094,244.0,244.0,30.0,0.0,10.0,-2.02
3.128,243.0,243.0,30.0,0.0,10.0,-2.02
3.162,243.0,243.0,30.0,0.0,10.0,-2.02
3.196,243.0,243.0,30.0,0.0,10.0,-2.02
3.23,243.0,243.0,30.0,0.0,10.0,-2.02
3.264,243.0,243.0,30.0,0.0,10.0,-2.02
3.298,243.0,243.0,30.0,0.0,10.0,-2.02
3.332,244.0,244.0,30.0,0.0,10.0,-2.02
3.366,245.0,245.0,30.0,0.0,10.0,-2.02
3.4,247.0,246.0,30.0,0.0,10.0,-2.02
3.434,248.0,248.0,30.0,0.0,10.0,-2.02
3.468,248.0,248.0,30.0,0.0,10.0,-2.02
3.502,250.0,249.0,30.0,0.0,10.0,-2.02
3.536,250.0,249.0,30.0,0.0,10.0,-2.02
3.57,250.0,249.0,30.0,0.0,10.0,-2.02
3.604,250.0,249.0,30.0,0.0,10.0,-2.02
3.638,250.0,249.0,30.0,0.0,10.0,-2.02
3.672,250.0,249.0,30.0,0.0,10.0,-2.02
3.706,250.0,249.0,30.0,0.0,10.0,-2.02
3.74,250.0,249.0,30.0,0.0,10.0,-2.02
3.774,250.0,249.0,30.0,0.0,10.0,-2.02
3.808,250.0,250.0,30.0,0.0,10.0,-2.02
3.842,250.0,250.0,30.0,0.0,10.0,-2.02
