time,distance,filtered,setpoint,error,control,beam_angle
3.06,250.0,249.0,30.0,0.0,10.0,-2.02
3.094,250.0,249.0,30.0,0.0,10.0,-2.02
3.128,250.0,249.0,30.0,0.0,10.0,-2.02
3.162,250.0,249.0,30.0,0.0,10.0,-2.02
3.196,250.0,250.0,30.0,0.0,10.0,-2.02
3.23,250.0,250.0,30.0,0.0,10.0,-2.11
3.264,250.0,250.0,30.0,0.0,10.0,-2.11
3.298,250.0,250.0,30.0,0.0,10.0,-2.02
3.332,250.0,250.0,30.0,0.0,10.0,-2.02
3.366,250.0,250.0,30.0,0.0,10.0,-2.02
