time,distance,filtered,setpoint,error,control,beam_angle
5.664,176.0,176.0,30.0,0.0,107.0,0.99
5.698,176.0,176.0,30.0,0.0,107.0,0.99
5.732,174.0,175.0,30.0,0.0,107.0,-0.77
5.766,174.0,175.0,30.0,0.0,107.0,-1.29
5.801,175.0,175.0,30.0,0.0,107.0,-1.29
5.836,176.0,176.0,30.0,0.0,107.0,-1.29
5.871,176.0,176.0,30.0,0.0,107.0,-1.29
5.906,176.0,176.0,30.0,0.0,107.0,-1.29
5.941,178.0,177.0,30.0,0.0,107.0,-1.29
5.976,178.0,178.0,30.0,0.0,107.0,-1.29
6.011,179.0,179.0,30.0,0.0,107.0,-1.29
6.046,180.0,180.0,30.0,0.0,107.0,-1.29
6.081,180.0,180.0,30.0,0.0,107.0,-1.29
6.116,180.0,180.0,30.0,0.0,107.0,-1.29
6.151,181.0,181.0,30.0,0.0,107.0,-1.29
6.186,181.0,181.0,30.0,0.0,93.0,-1.29
6.22,181.0,181.0,30.0,0.0,93.0,-1.29
6.254,182.0,182.0,30.0,0.0,93.0,-1.29
6.288,182.0,182.0,30.0,0.0,93.0,-1.29
6.322,183.0,183.0,30.0,0.0,93.0,-1.19
6.356,185.0,185.0,30.0,0.0,93.0,0.68
6.39,185.0,185.0,30.0,0.0,93.0,0.68
6.424,186.0,186.0,30.0,0.0,93.0,1.1
6.458,187.0,187.0,30.0,0.0,93.0,1.1
6.492,187.0,187.0,30.0,0.0,93.0,1.1
6.526,186.0,186.0,30.0,0.0,93.0,0.99
6.56,186.0,186.0,30.0,0.0,93.0,1.1
6.594,186.0,186.0,30.0,0.0,93.0,1.1
6.628,186.0,186.0,30.0,0.0,93.0,1.1
6.662,186.0,186.0,30.0,0.0,93.0,1.1
6.696,184.0,185.0,30.0,0.0,93.0,1.1
6.73,184.0,185.0,30.0,0.0,93.0,1.1
6.764,184.0,184.0,30.0,0.0,93.0,1.1
6.798,180.0,182.0,30.0,0.0,93.0,1.1
6.832,179.0,180.0,30.0,0.0,93.0,1.1
6.866,179.0,180.0,30.0,0.0,104.0,1.1
6.9,176.0,177.0,30.0,0.0,104.0,1.1
6.934,174.0,175.0,30.0,0.0,104.0,1.1
6.968,174.0,174.0,30.0,0.0,104.0,1.1
7.002,170.0,171.0,30.0,0.0,104.0,0.78
7.036,169.0,170.0,30.0,0.0,104.0,-0.36
7.07,169.0,169.0,30.0,0.0,104.0,-0.36
7.104,169.0,169.0,30.0,0.0,104.0,-0.36
7.138,165.0,166.0,30.0,0.0,104.0,-0.98
7.172,165.0,165.0,30.0,0.0,104.0,-0.88
7.206,164.0,165.0,30.0,0.0,104.0,-0.88
7.24,164.0,164.0,30.0,0.0,104.0,-0.88
7.274,164.0,164.0,30.0,0.0,104.0,-0.88
7.308,164.0,164.0,30.0,0.0,104.0,-0.88
7.342,165.0,165.0,30.0,0.0,104.0,-0.88
7.376,165.0,165.0,30.0,0.0,94.0,-0.88
7.41,166.0,166.0,30.0,0.0,94.0,-0.88
7.444,168.0,167.0,30.0,0.0,94.0,-0.88
7.478,168.0,168.0,30.0,0.0,94.0,-0.88
7.512,168.0,168.0,30.0,0.0,94.0,-0.57
7.546,168.0,168.0,30.0,0.0,94.0,-0.57
7.58,171.0,170.0,30.0,0.0,94.0,0.89
7.614,172.0,171.0,30.0,0.0,94.0,1.1
7.648,173.0,173.0,30.0,0.0,94.0,0.89
7.682,173.0,173.0,30.0,0.0,94.0,0.89
7.716,174.0,174.0,30.0,0.0,94.0,0.99
7.75,176.0,175.0,30.0,0.0,94.0,0.89
7.784,176.0,176.0,30.0,0.0,94.0,0.89
7.818,176.0,176.0,30.0,0.0,94.0,0.89
7.852,176.0,176.0,30.0,0.0,94.0,0.89
7.886,176.0,176.0,30.0,0.0,94.0,0.89
7.92,176.0,176.0,30.0,0.0,94.0,0.89
7.954,175.0,175.0,30.0,0.0,94.0,0.89
7.988,174.0,175.0,30.0,0.0,94.0,0.89
8.022,174.0,174.0,30.0,0.0,94.0,0.89
8.056,174.0,174.0,30.0,0.0,107.0,0.89
8.09,173.0,173.0,30.0,0.0,107.0,0.89
8.124,173.0,173.0,30.0,0.0,107.0,0.89
8.158,173.0,173.0,30.0,0.0,107.0,0.89
8.192,173.0,173.0,30.0,0.0,107.0,0.89
8.226,173.0,173.0,30.0,0.0,107.0,0.26
8.26,172.0,172.0,30.0,0.0,107.0,-1.19
8.295,172.0,172.0,30.0,0.0,107.0,-1.19
8.33,174.0,173.0,30.0,0.0,107.0,-1.29
8.365,174.0,174.0,30.0,0.0,107.0,-1.29
8.4,174.0,174.0,30.0,0.0,107.0,-1.29
8.435,177.0,176.0,30.0,0.0,107.0,-1.4
8.47,179.0,178.0,30.0,0.0,107.0,-1.19
8.505,179.0,179.0,30.0,0.0,107.0,-1.19
8.54,182.0,181.0,30.0,0.0,107.0,-1.29
8.575,183.0,182.0,30.0,0.0,107.0,-1.29
8.61,183.0,183.0,30.0,0.0,92.0,-1.29
8.644,185.0,184.0,30.0,0.0,92.0,-1.19
8.678,185.0,185.0,30.0,0.0,92.0,-1.19
8.712,188.0,187.0,30.0,0.0,92.0,-1.29
8.746,188.0,188.0,30.0,0.0,92.0,-1.29
8.78,192.0,191.0,30.0,0.0,92.0,0.26
8.814,194.0,193.0,30.0,0.0,92.0,1.2
8.848,197.0,195.0,30.0,0.0,92.0,1.2
8.882,197.0,196.0,30.0,0.0,92.0,1.2
8.916,198.0,197.0,30.0,0.0,92.0,1.2
8.95,198.0,197.0,30.0,0.0,92.0,1.2
8.984,198.0,197.0,30.0,0.0,92.0,1.2
9.018,198.0,197.0,30.0,0.0,92.0,1.2
9.052,198.0,197.0,30.0,0.0,92.0,1.2
9.086,197.0,197.0,30.0,0.0,92.0,1.2
9.12,197.0,197.0,30.0,0.0,105.0,1.2
9.154,196.0,196.0,30.0,0.0,105.0,1.2
9.188,195.0,195.0,30.0,0.0,105.0,1.2
9.222,195.0,195.0,30.0,0.0,105.0,1.2
9.256,193.0,193.0,30.0,0.0,105.0,0.89
9.29,193.0,193.0,30.0,0.0,105.0,0.89
9.324,189.0,190.0,30.0,0.0,105.0,-0.98
9.358,189.0,189.0,30.0,0.0,105.0,-0.98
9.392,189.0,189.0,30.0,0.0,105.0,-0.98
9.426,189.0,189.0,30.0,0.0,105.0,-0.98
9.46,187.0,188.0,30.0,0.0,105.0,-0.98
9.494,187.0,187.0,30.0,0.0,105.0,-0.98
9.528,187.0,187.0,30.0,0.0,105.0,-0.99
9.562,186.0,186.0,30.0,0.0,105.0,-0.98
9.596,186.0,186.0,30.0,0.0,105.0,-0.98
9.63,186.0,186.0,30.0,0.0,105.0,-0.98
9.664,186.0,186.0,30.0,0.0,105.0,-0.98
9.698,187.0,187.0,30.0,0.0,95.0,-0.99
9.732,187.0,187.0,30.0,0.0,95.0,-0.99
9.766,187.0,187.0,30.0,0.0,95.0,-1.09
9.8,187.0,187.0,30.0,0.0,95.0,-1.09
9.834,187.0,187.0,30.0,0.0,95.0,-1.09
9.868,188.0,187.0,30.0,0.0,95.0,0.68
9.902,187.0,187.0,30.0,0.0,95.0,0.89
9.936,187.0,187.0,30.0,0.0,95.0,0.89
9.97,187.0,187.0,30.0,0.0,95.0,0.78
10.004,186.0,187.0,30.0,0.0,95.0,0.78
10.038,186.0,186.0,30.0,0.0,95.0,0.78
10.072,184.0,185.0,30.0,0.0,95.0,0.89
10.106,184.0,184.0,30.0,0.0,95.0,0.89
10.14,184.0,184.0,30.0,0.0,95.0,0.89
10.174,182.0,182.0,30.0,0.0,95.0,0.89
10.208,182.0,182.0,30.0,0.0,95.0,0.89
10.242,180.0,181.0,30.0,0.0,95.0,0.99
10.276,177.0,178.0,30.0,0.0,95.0,0.89
10.31,175.0,176.0,30.0,0.0,95.0,0.89
10.344,175.0,176.0,30.0,0.0,95.0,0.89
10.378,174.0,174.0,30.0,0.0,105.0,0.99
10.412,170.0,171.0,30.0,0.0,105.0,0.89
10.446,170.0,171.0,30.0,0.0,105.0,0.89
10.48,169.0,170.0,30.0,0.0,105.0,0.89
10.514,169.0,169.0,30.0,0.0,105.0,0.89
10.548,167.0,168.0,30.0,0.0,105.0,-0.57
10.582,165.0,166.0,30.0,0.0,105.0,-0.98
10.616,163.0,164.0,30.0,0.0,105.0,-1.09
10.651,163.0,164.0,30.0,0.0,105.0,-1.09
10.686,164.0,164.0,30.0,0.0,105.0,-0.99
10.72,164.0,164.0,30.0,0.0,105.0,-0.99
10.754,163.0,163.0,30.0,0.0,105.0,-1.09
10.789,164.0,164.0,30.0,0.0,105.0,-0.99
10.823,165.0,164.0,30.0,0.0,105.0,-0.98
10.857,165.0,165.0,30.0,0.0,105.0,-0.98
10.891,165.0,165.0,30.0,0.0,95.0,-0.98
10.925,167.0,166.0,30.0,0.0,95.0,-0.99
10.959,169.0,168.0,30.0,0.0,95.0,-0.99
10.993,169.0,168.0,30.0,0.0,95.0,-0.99
11.027,169.0,169.0,30.0,0.0,95.0,-0.99
11.061,173.0,172.0,30.0,0.0,95.0,0.68
11.095,175.0,174.0,30.0,0.0,95.0,0.89
11.129,175.0,175.0,30.0,0.0,95.0,0.89
11.163,177.0,176.0,30.0,0.0,95.0,0.89
11.197,178.0,178.0,30.0,0.0,95.0,0.68
11.231,178.0,178.0,30.0,0.0,95.0,0.68
11.265,180.0,179.0,30.0,0.0,95.0,0.89
11.299,180.0,180.0,30.0,0.0,95.0,0.89
11.333,180.0,180.0,30.0,0.0,95.0,0.89
11.367,180.0,180.0,30.0,0.0,95.0,0.89
11.401,179.0,179.0,30.0,0.0,95.0,0.78
